region	sub-table	lower_frequency	upper_frequency	Category	service	footnotes
itu3		13750000000	14000000000	p	Fixed-Satellite (Earth-to-space) 	5.484A
itu3		13750000000	14000000000	p	Radiolocation	
itu3		13750000000	14000000000	s	Earth Exploration-Satellite	
itu3		13750000000	14000000000	s	Standard Frequency And Time Signal-Satellite (Earth-to-space)	
itu3		13750000000	14000000000	s	Space Research	
itu3		14000000000	14250000000		-	5.504A,5.505
itu3		14000000000	14250000000	p	Fixed-Satellite (Earth-to-space) 	5.457A,5.457B,5.484A,5.506,5.506B
itu3		14000000000	14250000000	p	Radionavigation	5.504
itu3		14000000000	14250000000	s	Mobile-Satellite (Earth-to-space) 	5.504B,5.504C,5.506A
itu3		14000000000	14250000000	s	Space Research	
itu3		14250000000	14300000000		-	5.504A,5.505,5.508
itu3		14250000000	14300000000	p	Fixed-Satellite (Earth-to-space) 	5.457A,5.457B,5.484A,5.506,5.506B
itu3		14250000000	14300000000	p	Radionavigation	5.504
itu3		14250000000	14300000000	s	Mobile-Satellite (Earth-to-space) 	5.504B,5.506A,5.508A
itu3		14250000000	14300000000	s	Space Research	
itu3		14300000000	14400000000		-	5.504A
itu3		14300000000	14400000000	p	Fixed	
itu3		14300000000	14400000000	p	Fixed-Satellite (Earth-to-space) 	5.457A,5.484A,5.506,5.506B
itu3		14300000000	14400000000	p	Mobile except aeronautical mobile	
itu3		14300000000	14400000000	s	Mobile-Satellite (Earth-to-space) 	5.504B,5.506A,5.509A
itu3		14300000000	14400000000	s	Radionavigation-Satellite	
itu3		14400000000	14470000000		-	5.504A
itu3		14400000000	14470000000	p	Fixed	
itu3		14400000000	14470000000	p	Fixed-Satellite (Earth-to-space) 	5.457A,5.457B,5.484A,5.506,5.506B
itu3		14400000000	14470000000	p	Mobile except aeronautical mobile	
itu3		14400000000	14470000000	s	Mobile-Satellite (Earth-to-space) 	5.504B,5.506A,5.509A
itu3		14400000000	14470000000	s	Space Research (space-to-Earth)	
itu3		14470000000	14500000000		-	5.149,5.504A
itu3		14470000000	14500000000	p	Fixed	
itu3		14470000000	14500000000	p	Fixed-Satellite (Earth-to-space) 	5.457A,5.457B,5.484A,5.506,5.506B
itu3		14470000000	14500000000	p	Mobile except aeronautical mobile	
itu3		14470000000	14500000000	s	Mobile-Satellite (Earth-to-space) 	5.504B,5.506A,5.509A
itu3		14470000000	14500000000	s	Radio Astronomy	
itu3		14500000000	14800000000	p	Fixed	
itu3		14500000000	14800000000	p	Fixed-Satellite (Earth-to-space) 	5.51
itu3		14500000000	14800000000	p	Mobile	
itu3		14500000000	14800000000	s	Space Research	
itu3		14800000000	15350000000		-	5.339
itu3		14800000000	15350000000	p	Fixed	
itu3		14800000000	15350000000	p	Mobile	
itu3		14800000000	15350000000	s	Space Research	
itu3		15350000000	15400000000		-	5.340,5.511
itu3		15350000000	15400000000	p	Earth Exploration-Satellite (passive)	
itu3		15350000000	15400000000	p	Radio Astronomy	
itu3		15350000000	15400000000	p	Space Research (passive)	
itu3		15400000000	15430000000		-	5.511D
itu3		15400000000	15430000000	p	Aeronautical Radionavigation	
itu3		15430000000	15630000000		-	5.511C
itu3		15430000000	15630000000	p	Fixed-Satellite (Earth-to-space) 	5.511A
itu3		15430000000	15630000000	p	Aeronautical Radionavigation	
itu3		15630000000	15700000000		-	5.511D
itu3		15630000000	15700000000	p	Aeronautical Radionavigation	
itu3		15700000000	16600000000		-	5.512,5.513
itu3		15700000000	16600000000	p	Radiolocation	
itu3		16600000000	17100000000		-	5.512,5.513
itu3		16600000000	17100000000	p	Radiolocation	
itu3		16600000000	17100000000	s	Space Research (deep space)	
itu3		17100000000	17200000000		-	5.512,5.513
itu3		17100000000	17200000000	p	Radiolocation	
itu3		17200000000	17300000000		-	5.512,5.513,5.513A
itu3		17200000000	17300000000	p	Earth Exploration-Satellite (active)	
itu3		17200000000	17300000000	p	Radiolocation	
itu3		17200000000	17300000000	p	Space Research (active)	
itu3		17300000000	17700000000		-	5.514
itu3		17300000000	17700000000	p	Fixed-Satellite (Earth-to-space) 	5.516
itu3		17300000000	17700000000	s	Radiolocation	
itu3		17700000000	18100000000	p	Fixed	
itu3		17700000000	18100000000	p	Fixed-Satellite (space-to-Earth) 	5.484A,5.516
itu3		17700000000	18100000000	p	Mobile	
itu3		18100000000	18400000000		-	5.519,5.521
itu3		18100000000	18400000000	p	Fixed	
itu3		18100000000	18400000000	p	Fixed-Satellite (space-to-Earth) 	5.484A,5.516B,5.520
itu3		18100000000	18400000000	p	Mobile	
itu3		18400000000	18600000000	p	Fixed	
itu3		18400000000	18600000000	p	Fixed-Satellite (space-to-Earth) 	5.484A,5.516B
itu3		18400000000	18600000000	p	Mobile	
itu3		18600000000	18800000000		-	5.522A
itu3		18600000000	18800000000	p	Earth Exploration-Satellite (passive)	
itu3		18600000000	18800000000	p	Fixed	
itu3		18600000000	18800000000	p	Fixed-Satellite (space-to-Earth) 	5.522B
itu3		18600000000	18800000000	p	Mobile except aeronautical mobile	
itu3		18600000000	18800000000	s	Space Research (passive)	
itu3		18800000000	19300000000	p	Fixed	
itu3		18800000000	19300000000	p	Fixed-Satellite (space-to-Earth) 	5.516B,5.523A
itu3		18800000000	19300000000	p	Mobile	
itu3		19300000000	19700000000	p	Fixed	
itu3		19300000000	19700000000	p	Fixed-Satellite (space-to-Earth) 	5.523B,5.523C,5.523D,5.523E
itu3		19300000000	19700000000	p	Mobile	
itu3		19700000000	20100000000		-	5.524
itu3		19700000000	20100000000	p	Fixed-Satellite (space-to-Earth) 	5.484A,5.516B
itu3		19700000000	20100000000	s	Mobile-Satellite (space-to-Earth)	
itu3		20100000000	20200000000		-	5.524,5.525,5.526,5.527,5.528
itu3		20100000000	20200000000	p	Fixed-Satellite (space-to-Earth) 	5.484A,5.516B
itu3		20100000000	20200000000	p	Mobile-Satellite (space-to-Earth)	
itu3		20200000000	21200000000		-	5.524
itu3		20200000000	21200000000	p	Fixed-Satellite (space-to-Earth)	
itu3		20200000000	21200000000	p	Mobile-Satellite (space-to-Earth)	
itu3		20200000000	21200000000	s	Standard Frequency And Time Signal-Satellite (space-to-Earth)	
itu3		21200000000	21400000000	p	Earth Exploration-Satellite (passive)	
itu3		21200000000	21400000000	p	Fixed	
itu3		21200000000	21400000000	p	Mobile	
itu3		21200000000	21400000000	p	Space Research (passive)	
itu3		21400000000	22000000000		-	5.531
itu3		21400000000	22000000000	p	Fixed	
itu3		21400000000	22000000000	p	Mobile	
itu3		21400000000	22000000000	p	Broadcasting-Satellite	5.208B,5.530
itu3		22000000000	22210000000		-	5.149
itu3		22000000000	22210000000	p	Fixed	
itu3		22000000000	22210000000	p	Mobile except aeronautical mobile	
itu3		22210000000	22500000000		-	5.149,5.532
itu3		22210000000	22500000000	p	Earth Exploration-Satellite (passive)	
itu3		22210000000	22500000000	p	Fixed	
itu3		22210000000	22500000000	p	Mobile except aeronautical mobile	
itu3		22210000000	22500000000	p	Radio Astronomy	
itu3		22210000000	22500000000	p	Space Research (passive)	
itu3		22500000000	22550000000	p	Fixed	
itu3		22500000000	22550000000	p	Mobile	
itu3		22550000000	23550000000		-	5.149
itu3		22550000000	23550000000	p	Fixed	
itu3		22550000000	23550000000	p	Inter-Satellite	5.338A
itu3		22550000000	23550000000	p	Mobile	
itu3		23550000000	23600000000	p	Fixed	
itu3		23550000000	23600000000	p	Mobile	
itu3		23600000000	24000000000		-	5.34
itu3		23600000000	24000000000	p	Earth Exploration-Satellite (passive)	
itu3		23600000000	24000000000	p	Radio Astronomy	
itu3		23600000000	24000000000	p	Space Research (passive)	
itu3		24000000000	24050000000		-	5.15
itu3		24000000000	24050000000	p	Amateur	
itu3		24000000000	24050000000	p	Amateur-Satellite	
itu3		24050000000	24250000000		-	5.15
itu3		24050000000	24250000000	p	Radiolocation	
itu3		24050000000	24250000000	s	Amateur	
itu3		24050000000	24250000000	s	Earth Exploration-Satellite (active)	
itu3		24250000000	24450000000	p	Radionavigation	
itu3		24250000000	24450000000	p	Fixed	
itu3		24250000000	24450000000	p	Mobile	
itu3		24450000000	24650000000		-	5.533
itu3		24450000000	24650000000	p	Fixed	
itu3		24450000000	24650000000	p	Inter-Satellite	
itu3		24450000000	24650000000	p	Mobile	
itu3		24450000000	24650000000	p	Radionavigation	
itu3		24650000000	24750000000		-	5.533
itu3		24650000000	24750000000	p	Fixed	
itu3		24650000000	24750000000	p	Inter-Satellite	
itu3		24650000000	24750000000	p	Mobile	
itu3		24750000000	25250000000	p	Fixed	
itu3		24750000000	25250000000	p	Fixed-Satellite (Earth-to-space) 	5.535
itu3		24750000000	25250000000	p	Mobile	
itu3		25250000000	25500000000	p	Fixed	
itu3		25250000000	25500000000	p	Inter-Satellite	5.536
itu3		25250000000	25500000000	p	Mobile	
itu3		25250000000	25500000000	s	Standard Frequency And Time Signal-Satellite (Earth-to-space)	
itu3		25500000000	27000000000		-	5.536A
itu3		25500000000	27000000000	p	Earth Exploration-Satellite (space-to-Earth) 	5.536B
itu3		25500000000	27000000000	p	Fixed	
itu3		25500000000	27000000000	p	Inter-Satellite	5.536
itu3		25500000000	27000000000	p	Mobile	
itu3		25500000000	27000000000	p	Space Research (space-to-Earth) 	5.536C
itu3		25500000000	27000000000	s	Standard Frequency And Time Signal-Satellite (Earth-to-space)	
itu3		27000000000	27500000000	p	Fixed	
itu3		27000000000	27500000000	p	Fixed-Satellite (Earth-to-space)	
itu3		27000000000	27500000000	p	Inter-Satellite	5.536,5.537
itu3		27000000000	27500000000	p	Mobile	
itu3		27500000000	28500000000		-	5.538,5.540
itu3		27500000000	28500000000	p	Fixed	5.537A
itu3		27500000000	28500000000	p	Fixed-Satellite (Earth-to-space) 	5.484A,5.516B,5.539
itu3		27500000000	28500000000	p	Mobile	
itu3		28500000000	29100000000		-	5.54
itu3		28500000000	29100000000	p	Fixed	
itu3		28500000000	29100000000	p	Fixed-Satellite (Earth-to-space) 	5.484A,5.516B,5.523A,5.539
itu3		28500000000	29100000000	p	Mobile	
itu3		28500000000	29100000000	s	Earth Exploration-Satellite (Earth-to-space) 	5.541
itu3		29100000000	29500000000		-	5.54
itu3		29100000000	29500000000	p	Fixed	
itu3		29100000000	29500000000	p	Fixed-Satellite (Earth-to-space) 	5.516B,5.523C,5.523E,5.535A,5.539,5.541A
itu3		29100000000	29500000000	p	Mobile	
itu3		29100000000	29500000000	s	Earth Exploration-Satellite (Earth-to-space) 	5.541
itu3		29500000000	29900000000		-	5.540,5.542
itu3		29500000000	29900000000	p	Fixed-Satellite (Earth-to-space) 	5.484A,5.516B,5.539
itu3		29500000000	29900000000	s	Earth Exploration-Satellite (Earth-to-space) 	5.541
itu3		29500000000	29900000000	s	Mobile-Satellite (Earth-to-space)	
itu3		29900000000	30000000000		-	5.525,5.526,5.527,5.538,5.540,5.542
itu3		29900000000	30000000000	p	Fixed-Satellite (Earth-to-space) 	5.484A,5.516B,5.539
itu3		29900000000	30000000000	p	Mobile-Satellite (Earth-to-space)	
itu3		29900000000	30000000000	s	Earth Exploration-Satellite (Earth-to-space) 	5.541,5.543
itu3		30000000000	31000000000		-	5.542
itu3		30000000000	31000000000	p	Fixed-Satellite (Earth-to-space) 	5.338A
itu3		30000000000	31000000000	p	Mobile-Satellite (Earth-to-space)	
itu3		30000000000	31000000000	s	Standard Frequency And Time Signal-Satellite (space-to-Earth)	
itu3		31000000000	31300000000		-	5.149
itu3		31000000000	31300000000	p	Fixed	5.338A,5.543A
itu3		31000000000	31300000000	p	Mobile	
itu3		31000000000	31300000000	s	Standard Frequency And Time Signal-Satellite (space-to-Earth)	
itu3		31000000000	31300000000	p	Space Research	5.544,5.545
itu3		31300000000	31500000000		-	5.34
itu3		31300000000	31500000000	p	Earth Exploration-Satellite (passive)	
itu3		31300000000	31500000000	p	Radio Astronomy	
itu3		31300000000	31500000000	p	Space Research (passive)	
itu3		31500000000	31800000000		-	5.149
itu3		31500000000	31800000000	p	Earth Exploration-Satellite (passive)	
itu3		31500000000	31800000000	p	Radio Astronomy	
itu3		31500000000	31800000000	p	Space Research (passive)	
itu3		31500000000	31800000000	s	Fixed	
itu3		31500000000	31800000000	s	Mobile except aeronautical mobile	
itu3		31800000000	32000000000		-	5.547,5.547B,5.548
itu3		31800000000	32000000000	p	Fixed	5.547A
itu3		31800000000	32000000000	p	Radionavigation	
itu3		31800000000	32000000000	p	Space Research (deep space)	
itu3		32000000000	32300000000		-	5.547,5.547C,5.548
itu3		32000000000	32300000000	p	Fixed	5.547A
itu3		32000000000	32300000000	p	Radionavigation	
itu3		32000000000	32300000000	p	Space Research (deep space)	
itu3		32300000000	33000000000		-	5.547,5.547D,5.548
itu3		32300000000	33000000000	p	Fixed	5.547A
itu3		32300000000	33000000000	p	Inter-Satellite	
itu3		32300000000	33000000000	p	Radionavigation	
itu3		33000000000	33400000000		-	5.547,5.547E
itu3		33000000000	33400000000	p	Fixed	5.547A
itu3		33000000000	33400000000	p	Radionavigation	
itu3		33400000000	34200000000		-	5.549
itu3		33400000000	34200000000	p	Radiolocation	
itu3		34200000000	34700000000		-	5.549
itu3		34200000000	34700000000	p	Radiolocation	
itu3		34200000000	34700000000	p	Space Research (deep space)	
itu3		34700000000	35200000000		-	5.549
itu3		34700000000	35200000000	p	Radiolocation	
itu3		34700000000	35200000000	s	Space Research	5.55
itu3		35200000000	35500000000		-	5.549
itu3		35200000000	35500000000	p	Meteorological Aids	
itu3		35200000000	35500000000	p	Radiolocation	
itu3		35500000000	36000000000		-	5.549,5.549A
itu3		35500000000	36000000000	p	Meteorological Aids	
itu3		35500000000	36000000000	p	Earth Exploration-Satellite (active)	
itu3		35500000000	36000000000	p	Radiolocation	
itu3		35500000000	36000000000	p	Space Research (active)	
itu3		36000000000	37000000000		-	5.149,5.550A
itu3		36000000000	37000000000	p	Earth Exploration-Satellite (passive)	
itu3		36000000000	37000000000	p	Fixed	
itu3		36000000000	37000000000	p	Mobile	
itu3		36000000000	37000000000	p	Space Research (passive)	
itu3		37000000000	37500000000		-	5.547
itu3		37000000000	37500000000	p	Fixed	
itu3		37000000000	37500000000	p	Mobile	
itu3		37000000000	37500000000	p	Space Research (space-to-Earth)	
itu3		37500000000	38000000000		-	5.547
itu3		37500000000	38000000000	p	Fixed	
itu3		37500000000	38000000000	p	Fixed-Satellite (space-to-Earth)	
itu3		37500000000	38000000000	p	Mobile	
itu3		37500000000	38000000000	p	Space Research (space-to-Earth)	
itu3		37500000000	38000000000	s	Earth Exploration-Satellite (space-to-Earth)	
itu3		38000000000	39500000000		-	5.547
itu3		38000000000	39500000000	p	Fixed	
itu3		38000000000	39500000000	p	Fixed-Satellite (space-to-Earth)	
itu3		38000000000	39500000000	p	Mobile	
itu3		38000000000	39500000000	s	Earth Exploration-Satellite (space-to-Earth)	
itu3		39500000000	40000000000		-	5.547
itu3		39500000000	40000000000	p	Fixed	
itu3		39500000000	40000000000	p	Fixed-Satellite (space-to-Earth) 	5.516B
itu3		39500000000	40000000000	p	Mobile	
itu3		39500000000	40000000000	p	Mobile-Satellite (space-to-Earth)	
itu3		39500000000	40000000000	s	Earth Exploration-Satellite (space-to-Earth)	
itu3		40000000000	40500000000	p	Earth Exploration-Satellite (Earth-to-space)	
itu3		40000000000	40500000000	p	Fixed	
itu3		40000000000	40500000000	p	Fixed-Satellite (space-to-Earth) 	5.516B
itu3		40000000000	40500000000	p	Mobile	
itu3		40000000000	40500000000	p	Mobile-Satellite (space-to-Earth)	
itu3		40000000000	40500000000	p	Space Research (Earth-to-space)	
itu3		40000000000	40500000000	s	Earth Exploration-Satellite (space-to-Earth)	
itu3		40500000000	41000000000		-	5.547
itu3		40500000000	41000000000	p	Fixed	
itu3		40500000000	41000000000	p	Fixed-Satellite (space-to-Earth)	
itu3		40500000000	41000000000	p	Broadcasting	
itu3		40500000000	41000000000	p	Broadcasting-Satellite	
itu3		40500000000	41000000000	s	Mobile	
itu3		41000000000	42500000000		-	5.547,5.551F,5.551H,5.551I
itu3		41000000000	42500000000	p	Fixed	
itu3		41000000000	42500000000	p	Fixed-Satellite (space-to-Earth) 	5.516B
itu3		41000000000	42500000000	p	Broadcasting	
itu3		41000000000	42500000000	p	Broadcasting-Satellite	
itu3		41000000000	42500000000	s	Mobile	
itu3		42500000000	43500000000		-	5.149,5.547
itu3		42500000000	43500000000	p	Fixed	
itu3		42500000000	43500000000	p	Fixed-Satellite (Earth-to-space) 	5.552
itu3		42500000000	43500000000	p	Mobile except aeronautical mobile	
itu3		42500000000	43500000000	p	Radio Astronomy	
itu3		43500000000	47000000000		-	5.554
itu3		43500000000	47000000000	p	Mobile	5.553
itu3		43500000000	47000000000	p	Mobile-Satellite	
itu3		43500000000	47000000000	p	Radionavigation	
itu3		43500000000	47000000000	p	Radionavigation-Satellite	
itu3		47000000000	47200000000	p	Amateur	
itu3		47000000000	47200000000	p	Amateur-Satellite	
itu3		47200000000	47500000000		-	5.552A
itu3		47200000000	47500000000	p	Fixed	
itu3		47200000000	47500000000	p	Fixed-Satellite (Earth-to-space) 	5.552
itu3		47200000000	47500000000	p	Mobile	
itu3		47500000000	47900000000	p	Fixed	
itu3		47500000000	47900000000	p	Fixed-Satellite (Earth-to-space) 	5.552
itu3		47500000000	47900000000	p	Mobile	
itu3		47900000000	48200000000		-	5.552A
itu3		47900000000	48200000000	p	Fixed	
itu3		47900000000	48200000000	p	Fixed-Satellite (Earth-to-space) 	5.552
itu3		47900000000	48200000000	p	Mobile	
itu3		48200000000	50200000000		-	5.149,5.340,5.555
itu3		48200000000	50200000000	p	Fixed	
itu3		48200000000	50200000000	p	Fixed-Satellite (Earth-to-space) 	5.516B,5.552
itu3		48200000000	50200000000	p	Mobile	
itu3		50200000000	50400000000		-	5.34
itu3		50200000000	50400000000	p	Earth Exploration-Satellite (passive)	
itu3		50200000000	50400000000	p	Space Research (passive)	
itu3		50400000000	51400000000	p	Fixed	
itu3		50400000000	51400000000	p	Fixed-Satellite (Earth-to-space) 	5.338A
itu3		50400000000	51400000000	p	Mobile	
itu3		50400000000	51400000000	s	Mobile-Satellite (Earth-to-space)	
itu3		51400000000	52600000000		-	5.547,5.556
itu3		51400000000	52600000000	p	Fixed	5.338A
itu3		51400000000	52600000000	p	Mobile	
itu3		52600000000	54250000000		-	5.340,5.556
itu3		52600000000	54250000000	p	Earth Exploration-Satellite (passive)	
itu3		52600000000	54250000000	p	Space Research (passive)	
itu3		54250000000	55780000000		-	5.556B
itu3		54250000000	55780000000	p	Earth Exploration-Satellite (passive)	
itu3		54250000000	55780000000	p	Inter-Satellite	5.556A
itu3		54250000000	55780000000	p	Space Research (passive)	
itu3		55780000000	56900000000		-	5.547,5.557
itu3		55780000000	56900000000	p	Earth Exploration-Satellite (passive)	
itu3		55780000000	56900000000	p	Fixed	5.557A
itu3		55780000000	56900000000	p	Inter-Satellite	5.556A
itu3		55780000000	56900000000	p	Mobile	5.558
itu3		55780000000	56900000000	p	Space Research (passive)	
itu3		56900000000	57000000000		-	5.547,5.557
itu3		56900000000	57000000000	p	Earth Exploration-Satellite (passive)	
itu3		56900000000	57000000000	p	Fixed	
itu3		56900000000	57000000000	p	Inter-Satellite	5.558A
itu3		56900000000	57000000000	p	Mobile	5.558
itu3		56900000000	57000000000	p	Space Research (passive)	
itu3		57000000000	58200000000		-	5.547,5.557
itu3		57000000000	58200000000	p	Earth Exploration-Satellite (passive)	
itu3		57000000000	58200000000	p	Fixed	
itu3		57000000000	58200000000	p	Inter-Satellite	5.556A
itu3		57000000000	58200000000	p	Mobile	5.558
itu3		57000000000	58200000000	p	Space Research (passive)	
itu3		58200000000	59000000000		-	5.547,5.556
itu3		58200000000	59000000000	p	Earth Exploration-Satellite (passive)	
itu3		58200000000	59000000000	p	Fixed	
itu3		58200000000	59000000000	p	Mobile	
itu3		58200000000	59000000000	p	Space Research (passive)	
itu3		59000000000	59300000000	p	Earth Exploration-Satellite (passive)	
itu3		59000000000	59300000000	p	Fixed	
itu3		59000000000	59300000000	p	Inter-Satellite	5.556A
itu3		59000000000	59300000000	p	Mobile	5.558
itu3		59000000000	59300000000	p	Radiolocation	5.559
itu3		59000000000	59300000000	p	Space Research (passive)	
itu3		59300000000	64000000000		-	5.138
itu3		59300000000	64000000000	p	Fixed	
itu3		59300000000	64000000000	p	Inter-Satellite	
itu3		59300000000	64000000000	p	Mobile	5.558
itu3		59300000000	64000000000	p	Radiolocation	5.559
itu3		64000000000	65000000000		-	5.547,5.556
itu3		64000000000	65000000000	p	Fixed	
itu3		64000000000	65000000000	p	Inter-Satellite	
itu3		64000000000	65000000000	p	Mobile except aeronautical mobile	
itu3		65000000000	66000000000		-	5.547
itu3		65000000000	66000000000	p	Earth Exploration-Satellite	
itu3		65000000000	66000000000	p	Fixed	
itu3		65000000000	66000000000	p	Inter-Satellite	
itu3		65000000000	66000000000	p	Mobile except aeronautical mobile	
itu3		65000000000	66000000000	p	Space Research	
itu3		66000000000	71000000000		-	5.554
itu3		66000000000	71000000000	p	Inter-Satellite	
itu3		66000000000	71000000000	p	Mobile	5.553,5.558
itu3		66000000000	71000000000	p	Mobile-Satellite	
itu3		66000000000	71000000000	p	Radionavigation	
itu3		66000000000	71000000000	p	Radionavigation-Satellite	
itu3		71000000000	74000000000	p	Fixed	
itu3		71000000000	74000000000	p	Fixed-Satellite (space-to-Earth)	
itu3		71000000000	74000000000	p	Mobile	
itu3		71000000000	74000000000	p	Mobile-Satellite (space-to-Earth)	
itu3		74000000000	76000000000		-	5.561
itu3		74000000000	76000000000	p	Fixed	
itu3		74000000000	76000000000	p	Fixed-Satellite (space-to-Earth)	
itu3		74000000000	76000000000	p	Mobile	
itu3		74000000000	76000000000	p	Broadcasting	
itu3		74000000000	76000000000	p	Broadcasting-Satellite	
itu3		74000000000	76000000000	s	Space Research (space-to-Earth)	
itu3		76000000000	77500000000		-	5.149
itu3		76000000000	77500000000	p	Radio Astronomy	
itu3		76000000000	77500000000	p	Radiolocation	
itu3		76000000000	77500000000	s	Amateur	
itu3		76000000000	77500000000	s	Amateur-Satellite	
itu3		76000000000	77500000000	s	Space Research (space-to-Earth)	
itu3		77500000000	78000000000		-	5.149
itu3		77500000000	78000000000	p	Amateur	
itu3		77500000000	78000000000	p	Amateur-Satellite	
itu3		77500000000	78000000000	s	Radio Astronomy	
itu3		77500000000	78000000000	s	Space Research (space-to-Earth)	
itu3		78000000000	79000000000		-	5.149,5.560
itu3		78000000000	79000000000	p	Radiolocation	
itu3		78000000000	79000000000	s	Amateur	
itu3		78000000000	79000000000	s	Amateur-Satellite	
itu3		78000000000	79000000000	s	Radio Astronomy	
itu3		78000000000	79000000000	s	Space Research (space-to-Earth)	
itu3		79000000000	81000000000		-	5.149
itu3		79000000000	81000000000	p	Radio Astronomy	
itu3		79000000000	81000000000	p	Radiolocation	
itu3		79000000000	81000000000	s	Amateur	
itu3		79000000000	81000000000	s	Amateur-Satellite	
itu3		79000000000	81000000000	s	Space Research (space-to-Earth)	
itu3		81000000000	84000000000		-	5.149,5.561A
itu3		81000000000	84000000000	p	Fixed	
itu3		81000000000	84000000000	p	Fixed-Satellite (Earth-to-space)	
itu3		81000000000	84000000000	p	Mobile	
itu3		81000000000	84000000000	p	Mobile-Satellite (Earth-to-space)	
itu3		81000000000	84000000000	p	Radio Astronomy	
itu3		81000000000	84000000000	s	Space Research (space-to-Earth)	
itu3		84000000000	86000000000		-	5.149
itu3		84000000000	86000000000	p	Fixed	
itu3		84000000000	86000000000	p	Fixed-Satellite (Earth-to-space) 	5.561B
itu3		84000000000	86000000000	p	Mobile	
itu3		84000000000	86000000000	p	Radio Astronomy	
itu3		86000000000	92000000000		-	5.34
itu3		86000000000	92000000000	p	Earth Exploration-Satellite (passive)	
itu3		86000000000	92000000000	p	Radio Astronomy	
itu3		86000000000	92000000000	p	Space Research (passive)	
itu3		92000000000	94000000000		-	5.149
itu3		92000000000	94000000000	p	Fixed	
itu3		92000000000	94000000000	p	Mobile	
itu3		92000000000	94000000000	p	Radio Astronomy	
itu3		92000000000	94000000000	p	Radiolocation	
itu3		94000000000	94100000000		-	5.562,5.562A
itu3		94000000000	94100000000	p	Earth Exploration-Satellite (active)	
itu3		94000000000	94100000000	p	Radiolocation	
itu3		94000000000	94100000000	p	Space Research (active)	
itu3		94000000000	94100000000	s	Radio Astronomy	
itu3		94100000000	95000000000		-	5.149
itu3		94100000000	95000000000	p	Fixed	
itu3		94100000000	95000000000	p	Mobile	
itu3		94100000000	95000000000	p	Radio Astronomy	
itu3		94100000000	95000000000	p	Radiolocation	
itu3		95000000000	100000000000		-	5.149,5.554
itu3		95000000000	100000000000	p	Fixed	
itu3		95000000000	100000000000	p	Mobile	
itu3		95000000000	100000000000	p	Radio Astronomy	
itu3		95000000000	100000000000	p	Radiolocation	
itu3		95000000000	100000000000	p	Radionavigation	
itu3		95000000000	100000000000	p	Radionavigation-Satellite	
itu3		100000000000	102000000000		-	5.340,5.341
itu3		100000000000	102000000000	p	Earth Exploration-Satellite (passive)	
itu3		100000000000	102000000000	p	Radio Astronomy	
itu3		100000000000	102000000000	p	Space Research (passive)	
itu3		102000000000	105000000000		-	5.149,5.341
itu3		102000000000	105000000000	p	Fixed	
itu3		102000000000	105000000000	p	Mobile	
itu3		102000000000	105000000000	p	Radio Astronomy	
itu3		105000000000	109500000000		-	5.149,5.341
itu3		105000000000	109500000000	p	Fixed	
itu3		105000000000	109500000000	p	Mobile	
itu3		105000000000	109500000000	p	Radio Astronomy	
itu3		105000000000	109500000000	p	Space Research (passive) 	5.562B
itu3		109500000000	111800000000		-	5.340,5.341
itu3		109500000000	111800000000	p	Earth Exploration-Satellite (passive)	
itu3		109500000000	111800000000	p	Radio Astronomy	
itu3		111800000000	114250000000		-	5.149,5.341
itu3		111800000000	114250000000	p	Fixed	
itu3		111800000000	114250000000	p	Mobile	
itu3		111800000000	114250000000	p	Radio Astronomy	
itu3		111800000000	114250000000	p	Space Research (passive) 	5.562B
itu3		114250000000	116000000000		-	5.340,5.341
itu3		114250000000	116000000000	p	Earth Exploration-Satellite (passive)	
itu3		114250000000	116000000000	p	Radio Astronomy	
itu3		114250000000	116000000000	p	Space Research (passive)	
itu3		116000000000	119980000000		-	5.341
itu3		116000000000	119980000000	p	Earth Exploration-Satellite (passive)	
itu3		116000000000	119980000000	p	Inter-Satellite	5.562C
itu3		116000000000	119980000000	p	Space Research (passive)	
itu3		119980000000	122250000000		-	5.138,5.341
itu3		119980000000	122250000000	p	Earth Exploration-Satellite (passive)	
itu3		119980000000	122250000000	p	Inter-Satellite	5.562C
itu3		119980000000	122250000000	p	Space Research (passive)	
itu3		122250000000	123000000000		-	5.138
itu3		122250000000	123000000000	p	Fixed	
itu3		122250000000	123000000000	p	Inter-Satellite	
itu3		122250000000	123000000000	p	Mobile	5.558
itu3		122250000000	123000000000	s	Amateur	
itu3		123000000000	130000000000		-	5.149,5.554
itu3		123000000000	130000000000	p	Fixed-Satellite (space-to-Earth)	
itu3		123000000000	130000000000	p	Mobile-Satellite (space-to-Earth)	
itu3		123000000000	130000000000	p	Radionavigation	
itu3		123000000000	130000000000	p	Radionavigation-Satellite	
itu3		123000000000	130000000000	s	Radio Astronomy	5.562D
itu3		130000000000	134000000000		-	5.149,5.562A
itu3		130000000000	134000000000	p	Earth Exploration-Satellite (active) 	5.562E
itu3		130000000000	134000000000	p	Fixed	
itu3		130000000000	134000000000	p	Inter-Satellite	
itu3		130000000000	134000000000	p	Mobile	5.558
itu3		130000000000	134000000000	p	Radio Astronomy	
itu3		134000000000	136000000000	p	Amateur	
itu3		134000000000	136000000000	p	Amateur-Satellite	
itu3		134000000000	136000000000	s	Radio Astronomy	
itu3		136000000000	141000000000		-	5.149
itu3		136000000000	141000000000	p	Radio Astronomy	
itu3		136000000000	141000000000	p	Radiolocation	
