region	sub-table	lower_frequency	upper_frequency	category	service	footnotes
gb		17300000000	17700000000	s	Radiolocation	UK1, UK5.44
gb		17700000000	18100000000	p	Fixed	UK1
gb		17700000000	18100000000	p	Fixed-Satellite	5.484A, 5.516, UK1
gb		18100000000	18400000000	p	Fixed	5.519, UK1
gb		18100000000	18400000000	p	Fixed-Satellite	5.484A, 5.516B, 5.519, 5.520, UK1
gb		18400000000	18600000000	p	Fixed	UK1
gb		18400000000	18600000000	p	Fixed-Satellite	5.484A, 5.516B, UK1
gb		18600000000	18800000000	p	Fixed	5.522A, UK1
gb		18600000000	18800000000	p	Fixed-Satellite	5.522A, 5.522B, UK1
gb		18600000000	18800000000	p	Earth Exploration-Satellite (passive)	5.522A, UK1
gb		18600000000	18800000000	s	Space Research (passive)	5.522A, UK1
gb		18800000000	19300000000	p	Fixed	UK1, UK99c
gb		18800000000	19300000000	p	Fixed-Satellite	5.516B, 5.523A, UK1, UK99c
gb		19300000000	19700000000	p	Fixed	UK1, UK99
gb		19300000000	19700000000	p	Fixed-Satellite	5.523B, 5.523C, 5.523D, 5.523E, UK1, UK99
gb		19700000000	20100000000	p	Fixed-Satellite	5.484A, 5.516B, UK1
gb		19700000000	20100000000	s	Mobile-Satellite	UK1
gb		20100000000	20200000000	p	Fixed-Satellite	5.484A, 5.516B, 5.525, 5.526, 5.527, 5.528, UK1
gb		20100000000	20200000000	p	Mobile-Satellite	5.525, 5.526, 5.527, 5.528, UK1
gb		20200000000	21200000000	p	Fixed-Satellite	UK2
gb		20200000000	21200000000	p	Mobile-Satellite	UK2
gb		21200000000	21400000000	p	Earth Exploration-Satellite (passive)	UK1
gb		21200000000	21400000000	p	Fixed	UK1
gb		21200000000	21400000000	p	Mobile	UK1
gb		21200000000	21400000000	p	Space Research (passive)	UK1
gb		21400000000	22000000000	p	Fixed	UK1, UK11, EU11
gb		21400000000	22000000000	p	Mobile	UK1, UK11, EU11
gb		21400000000	22000000000	p	Broadcasting-Satellite	UK1, UK11, EU11, 5.208B
gb		22000000000	22210000000	p	Fixed	5.149, UK1, UK10, UK11, EU11
gb		22000000000	22210000000	p	Space Research	5.149, UK1, UK10, UK11, EU11
gb		22000000000	22210000000	p	Radio Astronomy	5.149, UK1, UK10, UK11, EU11
gb		22000000000	22210000000	p	Mobile except aeronautical mobile	5.149, UK1, UK10, UK11, EU11
gb		22210000000	22500000000	p	Earth Exploration-Satellite (passive)	5.149, 5.532, UK1, UK10, UK11, EU11
gb		22210000000	22500000000	p	Fixed	5.149, 5.532, UK1, UK10, UK11, EU11
gb		22210000000	22500000000	p	Mobile except aeronautical mobile	5.149, 5.532, UK1, UK10, UK11, EU11
gb		22210000000	22500000000	p	Radio Astronomy	5.149, 5.532, UK1, UK10, UK11, EU11
gb		22210000000	22500000000	p	Space Research (passive)	5.149, 5.532, UK1, UK10, UK11, EU11
gb		22500000000	22550000000	p	Fixed	UK1, UK10, UK11, EU11
gb		22500000000	22550000000	p	Mobile	UK1, UK10, UK11, EU11
gb		22550000000	23150000000	p	Fixed	5.149, UK1, UK10, UK11, EU11
gb		22550000000	23150000000	p	Space Research (passive)	5.149, UK1, UK10, UK11, EU11
gb		22550000000	23150000000	p	Radio Astronomy	5.149, UK1, UK10, UK11, EU11
gb		22550000000	23150000000	p	Mobile	5.149, UK1, UK10, UK11, EU11
gb		23000000000	23550000000	p	Mobile except aeronautical mobile	5.149, UK1, UK10, UK11, EU11
gb		23150000000	23550000000	p	Fixed	5.150, UK1, UK10, UK11, EU11
gb		23150000000	23550000000	p	Inter-Satellite	5.149, UK1, UK10, UK11, EU11, 5.338A
gb		23150000000	23550000000	s	Radio Astronomy	5.149, UK1, UK10, UK11, EU11
gb		23550000000	23600000000	p	Fixed	UK1, UK11, EU11
gb		23550000000	23600000000	p	Mobile	UK1, UK11, EU11
gb		23600000000	24000000000	p	Earth Exploration-Satellite (passive)	5.340, UK1, UK11, EU11
gb		23600000000	24000000000	p	Radio Astronomy	5.340, UK1, UK10, UK11, EU11
gb		23600000000	24000000000	p	Space Research (passive)	5.340, UK1, UK11, EU11
gb		24000000000	24050000000	p	Amateur	5.150, UK1, UK11, UK6, UK7, EU11
gb		24000000000	24050000000	p	Amateur-Satellite	5.150, UK1, UK11, UK6, UK7, EU11
gb		24050000000	24250000000	p	Radiolocation	5.150, UK1, UK11, UK6, UK7, UK3.26, EU11, EU1, UK216
gb		24050000000	24250000000	s	Amateur	5.150, UK1, UK11, UK6, UK7, EU11, EU1, UK216
gb		24250000000	24650000000	p	Fixed	UK1, UK11, UK27, UK99d, EU11, EU1, UK216
gb		24650000000	24750000000	p	Fixed	UK1, UK11, EU11, EU1, UK5.45
gb		24650000000	24750000000	p	Inter-Satellite	UK1, UK11, EU11, EU1
gb		24650000000	24750000000	p	Fixed-Satellite	UK1, UK11, EU11, EU1
gb		24750000000	25250000000	p	Fixed	UK1, UK11, UK161, EU11, EU1
gb		24750000000	25250000000	p	Fixed-Satellite	UK1, UK11, EU11, EU1
gb		25250000000	25500000000	p	Fixed	UK1, UK11, UK161, EU11, EU1
gb		25250000000	25500000000	p	Inter-Satellite	5.536, UK1, UK11, EU11, EU1
gb		25250000000	25500000000	p	Mobile	UK1, UK11, EU11, EU1
gb		25500000000	26500000000	p	Fixed	UK1, UK11, UK161, EU11, EU1
gb		25500000000	26500000000	p	Inter-Satellite	5.536, UK1, UK11, EU11, EU1
gb		25500000000	26500000000	p	Mobile	UK1, UK11, EU11, EU1
gb		25500000000	26500000000	p	Earth Exploration-Satellite	5.536A, 5.536B, UK1, UK11, EU11, EU1
gb		25500000000	26500000000	p	Space Research	5.536A, 5.536C, UK1, UK11, EU11, EU1
gb		25500000000	26500000000	s	Standard Frequency and Time Signal-Satellite	UK1, UK11, EU11, EU1
gb		26500000000	27000000000	p	Fixed	UK11, UK2, EU11, EU1
gb		26500000000	27000000000	p	Inter-Satellite	5.536, UK11, UK2, EU11, EU1
gb		26500000000	27000000000	p	Mobile	UK11, UK2, EU11, EU1
gb		26500000000	27000000000	p	Earth Exploration-Satellite	5.536A, 5.536B, UK11, UK2, EU11, EU1
gb		26500000000	27000000000	p	Space Research	5.536A, 5.536C, UK11, UK2, EU11, EU1
gb		26500000000	27000000000	s	Standard Frequency and Time Signal-Satellite	UK11, UK2, EU11, EU1
gb		27000000000	27500000000	p	Fixed	UK2, UK99e
gb		27000000000	27500000000	p	Inter-Satellite	5.536, UK2, UK99e
gb		27000000000	27500000000	p	Mobile	UK2, UK99e
gb		27500000000	28500000000	p	Fixed	5.538, 5.540, UK1, UK207
gb		27500000000	28500000000	p	Fixed-Satellite	5.484A, 5.516B, 5.538, 5.539, 5.540, UK1, UK207
gb		27500000000	28500000000	p	Mobile	5.538, 5.540, UK1, UK207
gb		28500000000	29100000000	p	Fixed	5.540, UK1, UK207
gb		28500000000	29100000000	p	Fixed-Satellite	5.484A, 5.516B, 5.523A, 5.539, 5.540, UK1, UK207
gb		28500000000	29100000000	p	Mobile	5.540, UK1, UK207
gb		28500000000	29100000000	s	Earth Exploration-Satellite	5.540, 5.541, UK1, UK207
gb		29100000000	29500000000	p	Fixed	5.540, UK1, UK207
gb		29100000000	29500000000	p	Fixed-Satellite	5.516B, 5.523C, 5.523E, 5.535A, 5.539, 5.540, 5.541A, UK1, UK207
gb		29100000000	29500000000	p	Mobile	5.540, UK1, UK207
gb		29100000000	29500000000	s	Earth Exploration-Satellite	5.540, 5.541, UK1, UK207
gb		29500000000	29900000000	p	Fixed-Satellite	5.484A, 5.516B, 5.539, 5.540, UK1
gb		29500000000	29900000000	s	Earth Exploration-Satellite	5.540, 5.541, UK1
gb		29500000000	29900000000	s	Mobile-Satellite	5.540, UK1
gb		29900000000	30000000000	p	Fixed-Satellite	5.525, 5.526, 5.527, 5.538, 5.539, 5.540, UK1
gb		29900000000	30000000000	p	Mobile-Satellite	5.525, 5.526, 5.527, 5.538, 5.540, UK1
gb		29900000000	30000000000	s	Earth Exploration-Satellite	5.525, 5.526, 5.527, 5.538, 5.540, 5.541, UK1
gb		30000000000	31000000000	p	Fixed-Satellite	5.542, UK2, 5.338A
gb		30000000000	31000000000	p	Mobile-Satellite	5.542, UK2
gb		31000000000	31300000000	p	Mobile	5.149, UK1
gb		31000000000	31300000000	p	Fixed	5.149, UK1, 5.338A
gb		31000000000	31300000000	s	Standard Frequency and Time Signal-Satellite	5.149, UK1
gb		31000000000	31300000000	s	Space Research	5.149, 5.544, UK1
gb		31300000000	31500000000	p	Earth Exploration-Satellite (passive)	5.340, UK1
gb		31300000000	31500000000	p	Radio Astronomy	5.340, UK1, UK10
gb		31300000000	31500000000	p	Space Research (passive)	5.340, UK1
gb		31500000000	31800000000	p	Earth Exploration-Satellite (passive)	5.149, 5.546, UK1
gb		31500000000	31800000000	p	Radio Astronomy	5.149, 5.546, UK1, UK10
gb		31500000000	31800000000	p	Space Research (passive)	5.149, 5.546, UK1
gb		31500000000	31800000000	p	Fixed	5.149, 5.546, UK1
gb		31500000000	31800000000	p	Mobile	5.149, 5.546, UK1
gb		31800000000	32000000000	p	Fixed	5.547, 5.547A, 5.548, UK1, UK220
gb		31800000000	32000000000	p	Radionavigation	5.547, 5.548, UK1, UK220
gb		31800000000	32000000000	p	Space Research (deep space)	5.547, 5.548, UK1, UK220
gb		32000000000	32300000000	p	Fixed	5.547, 5.547A, 5.548, UK1, UK220
gb		32000000000	32300000000	p	Radionavigation	5.547, 5.548, UK1, UK220
gb		32000000000	32300000000	p	Inter-Satellite	5.547, 5.548, UK1, UK220
gb		32000000000	32300000000	p	Space Research (deep space)	5.547, 5.548, UK1, UK220
gb		32300000000	33000000000	p	Fixed	5.547, 5.547A, 5.548, UK1, UK220
gb		32300000000	33000000000	p	Inter-Satellite	5.547, 5.548, UK1, UK220
gb		32300000000	33000000000	p	Radionavigation	5.547, 5.548, UK1, UK99f, UK220
gb		33000000000	33400000000	p	Radionavigation	5.547, 5.548, UK1, UK220
gb		33000000000	33400000000	p	Fixed	5.547, 5.547A, 5.548, UK1, UK220
gb		33400000000	34200000000	p	Radiolocation	UK2
gb		34200000000	34700000000	p	Radiolocation	UK136, UK2
gb		34200000000	34700000000	p	Space Research (deep space)	UK136, UK2
gb		34700000000	35200000000	p	Radiolocation	UK136, UK2
gb		34700000000	35200000000	s	Space Research	UK136, UK2
gb		35200000000	35500000000	p	Meteorological Aids	5.551, UK2
gb		35200000000	35500000000	p	Radiolocation	5.551, UK2
gb		35500000000	36000000000	p	Meteorological Aids	5.549A, UK2
gb		35500000000	36000000000	p	Earth Exploration-Satellite (active)	5.549A, UK2
gb		35500000000	36000000000	p	Radiolocation	5.549A, UK2
gb		35500000000	36000000000	p	Space Research (active)	5.549A, UK2
gb		36000000000	37000000000	p	Earth Exploration-Satellite (passive)	5.149, UK2, 5.550A
gb		36000000000	37000000000	p	Fixed	5.149, UK2, 5.550A
gb		36000000000	37000000000	p	Mobile	5.149, UK2, 5.550A
gb		36000000000	37000000000	p	Space Research (passive)	5.149, UK2, 5.550A
gb		37000000000	37500000000	p	Fixed	UK1
gb		37000000000	37500000000	p	Mobile	UK1
gb		37000000000	37500000000	p	Space Research	UK1
gb		37500000000	38000000000	p	Fixed	5.547, UK1
gb		37500000000	38000000000	p	Fixed-Satellite	5.547, UK1
gb		37500000000	38000000000	p	Mobile except aeronautical mobile	5.547, UK1
gb		37500000000	38000000000	p	Space Research	5.547, UK1
gb		37500000000	38000000000	s	Earth Exploration-Satellite	5.547, UK1
gb		38000000000	39500000000	p	Fixed	5.547, UK1
gb		38000000000	39500000000	p	Fixed-Satellite	5.547, UK1
gb		38000000000	39500000000	p	Mobile	5.547, UK1
gb		38000000000	39500000000	s	Earth Exploration-Satellite	5.547, UK1
gb		39500000000	40000000000	p	Fixed	5.547, UK2
gb		39500000000	40000000000	p	Fixed-Satellite	5.516B, 5.547, UK2
gb		39500000000	40000000000	p	Mobile	5.547, UK2
gb		39500000000	40000000000	p	Mobile-Satellite	5.547, UK2
gb		39500000000	40000000000	s	Earth Exploration-Satellite	5.547, UK2
gb		40000000000	40500000000	p	Fixed	UK2
gb		40000000000	40500000000	p	Fixed-Satellite	5.516B, UK2
gb		40000000000	40500000000	p	Mobile	UK2
gb		40000000000	40500000000	p	Mobile-Satellite	UK2
gb		40000000000	40500000000	p	Space Research	UK2
gb		40000000000	40500000000	s	Earth Exploration-Satellite	UK2
gb		40500000000	41000000000	p	Fixed	5.547, UK1, UK208
gb		40500000000	41000000000	p	Broadcasting-Satellite	5.547, UK1, UK208
gb		41000000000	42500000000	p	Fixed	5.547, 5.551H, 5.551I, UK1, UK208
gb		41000000000	42500000000	p	Broadcasting-Satellite	5.547, 5.551H, 5.551I, UK1, UK208
gb		42500000000	43500000000	p	Fixed	5.149, 5.547, UK1, UK208
gb		42500000000	43500000000	p	Fixed-Satellite	5.149, 5.547, 5.552, UK1, UK208
gb		42500000000	43500000000	p	Mobile except aeronautical mobile	5.149, 5.547, UK1, UK208
gb		42500000000	43500000000	p	Radio Astronomy	5.149, 5.547, UK1, UK10, UK208
gb		43500000000	45500000000	p	Mobile	5.553, 5.554, UK2
gb		43500000000	45500000000	p	Mobile-Satellite	5.554, UK2
gb		45500000000	47000000000	p	Mobile	5.553, 5.554, UK1
gb		45500000000	47000000000	p	Mobile-Satellite	5.554, UK1
gb		45500000000	47000000000	p	Radionavigation	5.554, UK1
gb		45500000000	47000000000	p	Radionavigation-Satellite	5.554, UK1
gb		47000000000	47200000000	p	Amateur	UK1, UK7
gb		47000000000	47200000000	p	Amateur-Satellite	UK1, UK7
gb		47200000000	47500000000	p	Fixed	5.552A, UK1
gb		47200000000	47500000000	p	Fixed-Satellite	5.552, 5.552A, UK1
gb		47200000000	47500000000	p	Mobile	5.552A, UK1
gb		47500000000	47900000000	p	Fixed	UK1
gb		47500000000	47900000000	p	Fixed-Satellite	5.516B, 5.552, 5.554A, UK1
gb		47500000000	47900000000	p	Mobile	UK1
gb		47900000000	48200000000	p	Fixed	5.552A, UK1, UK27
gb		47900000000	48200000000	p	Fixed-Satellite	5.552, 5.552A, UK1, UK27
gb		47900000000	48200000000	p	Mobile	5.552A, UK1, UK27
gb		48200000000	48540000000	p	Fixed	5.149, 5.340, 5.552A, 5.555, UK1, UK27
gb		48200000000	48540000000	p	Fixed-Satellite	5.149, 5.340, 5.516B, 5.552, 5.552A, 5.554A, 5.555, 5.555A, UK1, UK27
gb		48200000000	48540000000	p	Mobile	5.149, 5.340, 5.552A, 5.555, UK1, UK27
gb		48540000000	49440000000	p	Fixed	5.149, 5.340, 5.555, UK1, UK10
gb		48540000000	49440000000	p	Fixed-Satellite	5.149, 5.340, 5.552, 5.555, UK1, UK10
gb		48540000000	49440000000	p	Mobile	5.149, 5.340, 5.555, UK1, UK10
gb		49440000000	50200000000	p	Fixed	UK1
gb		49440000000	50200000000	p	Fixed-Satellite	5.516B, 5.552, 5.554A, 5.555B, UK1, 5.338A
gb		49440000000	50200000000	p	Mobile	UK1
gb		50200000000	50400000000	p	Earth Exploration-Satellite (passive)	5.340, UK1, UK3.27
gb		50200000000	50400000000	p	Fixed	5.340, UK1, UK3.27
gb		50200000000	50400000000	p	Mobile	5.340, UK1, UK3.27
gb		50200000000	50400000000	p	Space Research	5.340, UK1, UK3.27
gb		50400000000	51400000000	p	Fixed	UK2, 3.28
gb		50400000000	51400000000	p	Fixed-Satellite	UK2, 5.338A, 3.28
gb		50400000000	51400000000	s	Mobile-Satellite	UK2, 3.28
gb		51400000000	52600000000	p	Fixed	5.547, 5.556, UK1, UK10, 5.338A
gb		51400000000	52600000000	p	Mobile	5.547, 5.556, UK1, UK10
gb		52600000000	54250000000	p	Earth Exploration-Satellite (passive)	5.340, 5.556, UK1, UK10
gb		52600000000	54250000000	p	Space Research (passive)	5.340, 5.556, UK1, UK10
gb		54250000000	55780000000	p	Earth Exploration-Satellite (passive)	UK1
gb		54250000000	55780000000	p	Space Research (passive)	UK1
gb		55780000000	56900000000	p	Earth Exploration-Satellite (passive)	5.547, UK1
gb		55780000000	56900000000	p	Fixed	5.547, UK1
gb		55780000000	56900000000	p	Inter-Satellite	5.547, 5.556A, UK1
gb		55780000000	56900000000	p	Mobile except aeronautical mobile	5.547, 5.558, UK1
gb		55780000000	56900000000	p	Space Research (passive)	5.547, UK1
gb		56900000000	57000000000	p	Earth Exploration-Satellite (passive)	5.547, UK1
gb		56900000000	57000000000	p	Fixed	5.547, UK1
gb		56900000000	57000000000	p	Inter-Satellite	5.547, 5.558A, UK1
gb		56900000000	57000000000	p	Mobile except aeronautical mobile	5.547, 5.558, UK1
gb		56900000000	57000000000	p	Space Research (passive)	5.547, UK1
gb		57000000000	58200000000	p	Earth Exploration-Satellite (passive)	5.547, UK1, UK11, EU1
gb		57000000000	58200000000	p	Fixed	5.547, UK1, UK11, EU1
gb		57000000000	58200000000	p	Inter-Satellite	5.547, 5.556A, UK1, UK11, EU1
gb		57000000000	58200000000	p	Mobile except aeronautical mobile	5.547, 5.557, 5.558
gb		57000000000	58200000000	p	Space Research (passive)	5.547, UK1, UK11, EU1
gb		58200000000	59000000000	p	Earth Exploration-Satellite (passive)	5.547, 5.556, UK1, UK10, UK11, EU1
gb		58200000000	59000000000	p	Space Research (passive)	5.547, 5.556, UK1, UK10, UK11, EU1
gb		58200000000	59000000000	p	Fixed	5.547, 5.556, UK1, UK10, UK11, EU1
gb		58200000000	59000000000	p	Mobile	5.547, 5.556, UK1, UK10, UK11, EU1
gb		59000000000	59300000000	p	Earth Exploration-Satellite (passive)	UK11, UK4.59, EU1
gb		59000000000	59300000000	p	Fixed	UK11, UK4.59, EU1
gb		59000000000	59300000000	p	Inter-Satellite	5.556A, UK11, UK4.59, EU1
gb		59000000000	59300000000	p	Mobile	5.558, UK11, UK4.59, EU1
gb		59000000000	59300000000	p	Radiolocation	5.559, UK11, UK4.59, EU1
gb		59000000000	59300000000	p	Space Research (passive)	UK11, UK4.59, EU1
gb		59300000000	64000000000	p	Fixed	5.138, UK11, UK6, UK4.60, EU1
gb		59300000000	64000000000	p	Inter-Satellite	5.138, UK11, UK6, UK4.60, EU1
gb		59300000000	64000000000	p	Mobile	5.138, 5.558, UK11, UK6, UK4.60, EU1
gb		59300000000	64000000000	p	Radiolocation	5.138, 5.559, UK11, UK6, UK4.60, EU1
gb		64000000000	65000000000	p	Fixed	5.547, 5.556, UK1, UK10, UK11, EU1
gb		64000000000	65000000000	p	Inter-Satellite	5.547, 5.556, UK1, UK10, UK11, EU1
gb		64000000000	65000000000	p	Mobile except aeronautical mobile	5.547, 5.556, UK1, UK10, UK11, EU1
gb		65000000000	66000000000	p	Earth Exploration-Satellite	5.547, UK1, UK11, EU1
gb		65000000000	66000000000	p	Space Research	5.547, UK1, UK11, EU1
gb		65000000000	66000000000	p	Fixed	5.547, UK1, UK11, EU1
gb		65000000000	66000000000	p	Mobile except aeronautical mobile	5.547, UK1, UK11, EU1
gb		65000000000	66000000000	p	Inter-Satellite	5.547, UK1, UK11, EU1
gb		66000000000	71000000000	p	Inter-Satellite	5.554, UK1
gb		66000000000	71000000000	p	Mobile	5.553, 5.554, UK1
gb		66000000000	71000000000	p	Mobile-Satellite	5.554, UK1
gb		66000000000	71000000000	p	Radionavigation	5.554, UK1
gb		66000000000	71000000000	p	Radionavigation-Satellite	5.554, UK1
gb		71000000000	74000000000	p	Fixed	
gb		71000000000	74000000000	p	Fixed-Satellite	UK4.61
gb		71000000000	74000000000	p	Mobile	UK4.61
gb		71000000000	74000000000	p	Mobile-Satellite	UK4.61
gb		74000000000	75500000000	p	Fixed	5.561, UK1, UK11, EU1
gb		74000000000	75500000000	p	Fixed-Satellite	5.561, UK1, UK11, EU1
gb		74000000000	75500000000	p	Mobile	5.559A, 5.561
gb		74000000000	75500000000	p	Broadcasting	5.561, UK1, UK11, EU1
gb		74000000000	75500000000	p	Broadcasting-Satellite	5.561, UK1, UK11, EU1
gb		74000000000	75500000000	s	Space Research	5.561, UK1, UK11, EU1
gb		75500000000	76000000000	p	Fixed	5.561, UK1, UK11, UK7, EU1
gb		75500000000	76000000000	p	Fixed-Satellite	5.561, UK1, UK11, UK7, EU1
gb		75500000000	76000000000	p	Mobile	5.561, UK1, UK11, UK7, EU1
gb		75500000000	76000000000	p	Broadcasting	5.561, UK1, UK11, UK7, EU1
gb		75500000000	76000000000	p	Broadcasting-Satellite	5.561, UK1, UK11, UK7, EU1
gb		75500000000	76000000000	s	Space Research	5.561, UK1, UK11, UK7, EU1
gb		75500000000	76000000000	s	Amateur	5.561, UK1, UK11, UK7, EU1
gb		75500000000	76000000000	s	Amateur-Satellite	5.561, UK1, UK11, UK7, EU1
gb		76000000000	77500000000	p	Radio Astronomy	5.149, UK1, UK10, UK11, UK7, EU12, EU1
gb		76000000000	77500000000	p	Radiolocation	5.149, UK1, UK10, UK11, UK7, EU12, EU1
gb		76000000000	77500000000	s	Amateur	5.149, UK1, UK10, UK11, UK7, EU12, EU1
gb		76000000000	77500000000	s	Amateur-Satellite	5.149, UK1, UK10, UK11, UK7, EU12, EU1
gb		76000000000	77500000000	s	Space Research	5.149, UK1, UK10, UK11, UK7, EU12, EU1
gb		77500000000	78000000000	p	Amateur	5.149, UK1, UK10, UK11, UK7, EU12, EU1
gb		77500000000	78000000000	p	Radiolocation	5.149, UK1, UK10, UK11, UK7, EU12, EU1
gb		77500000000	78000000000	p	Amateur-Satellite	5.149, UK1, UK10, UK11, UK7, EU12, EU1
gb		77500000000	78000000000	s	Radio Astronomy	5.149, UK1, UK10, UK11, UK7, EU12, EU1
gb		77500000000	78000000000	s	Space Research	5.149, UK1, UK10, UK11, UK7, EU12, EU1
gb		78000000000	79000000000	p	Radiolocation	5.149, 5.560, UK10, UK11, UK7, UK4.62, EU12, EU1
gb		78000000000	79000000000	s	Amateur	5.149, 5.560, UK10, UK11, UK7, UK4.62, EU12, EU1
gb		78000000000	79000000000	s	Amateur-Satellite	5.149, 5.560, UK10, UK11, UK7, UK4.62, EU12, EU1
gb		78000000000	79000000000	s	Radio Astronomy	5.149, 5.560, UK10, UK11, UK7, UK4.62, EU12, EU1
gb		78000000000	79000000000	s	Space Research	5.149, 5.560, UK10, UK11, UK7, UK4.62, EU12, EU1
gb		79000000000	81000000000	p	Radio Astronomy	5.149, UK10, UK11, UK2, UK7, EU12, EU1
gb		79000000000	81000000000	p	Radiolocation	5.149, UK10, UK11, UK2, UK7, EU12, EU1
gb		79000000000	81000000000	s	Amateur	5.149, UK10, UK11, UK2, UK7, EU12, EU1
gb		79000000000	81000000000	s	Amateur-Satellite	5.149, UK10, UK11, UK2, UK7, EU12, EU1
gb		79000000000	81000000000	s	Space Research	5.149, UK10, UK11, UK2, UK7, EU12, EU1
gb		81000000000	84000000000	p	Fixed	5.149, 5.561A, UK10, UK11, UK4.61, 5.338A
gb		81000000000	84000000000	p	Fixed-Satellite	5.149, 5.561A, UK10, UK11, UK4.61
gb		81000000000	84000000000	p	Mobile	5.149, 5.561A, UK10, UK11, UK4.61
gb		81000000000	84000000000	p	Mobile-Satellite	5.149, 5.561A, UK10, UK11, UK4.61
gb		81000000000	84000000000	s	Space Research	5.149, 5.561A, UK10, UK11, UK4.61
gb		81000000000	84000000000	p	Radio Astronomy	5.149, 5.561A, UK10, UK11, UK4.61
gb		84000000000	86000000000	p	Fixed	5.149, UK1, UK10, UK11, 5.338A
gb		84000000000	86000000000	p	Mobile	5.149, UK1, UK10, UK11
gb		84000000000	86000000000	p	Fixed-Satellite	5.149, UK1, UK10, UK11
gb		84000000000	86000000000	p	Radio Astronomy	5.149, UK1, UK10, UK11
gb		86000000000	92000000000	p	Earth Exploration-Satellite (passive)	5.340, UK1, UK10, UK146
gb		86000000000	92000000000	p	Radio Astronomy	5.340, UK1, UK10, UK146
gb		86000000000	92000000000	p	Space Research (passive)	5.340, UK1, UK10, UK146
gb		92000000000	94000000000	p	Fixed	5.149, UK1, UK10, UK147, 5.338A
gb		92000000000	94000000000	p	Mobile	5.149, UK1, UK10, UK147
gb		92000000000	94000000000	p	Radio Astronomy	5.149, UK1, UK10, UK147
gb		92000000000	94000000000	p	Radiolocation	5.149, UK1, UK10, UK147, UK5.48
gb		94000000000	94100000000	p	Earth Exploration-Satellite (active)	5.562, 5.562A, UK1, UK10, UK147
gb		94000000000	94100000000	p	Radiolocation	5.562, 5.562A, UK1, UK10, UK147, UK5.49
gb		94000000000	94100000000	p	Space Research (active)	5.562, 5.562A, UK1, UK10, UK147
gb		94000000000	94100000000	s	Radio Astronomy	5.562, 5.562A, UK1, UK10, UK147
gb		94100000000	95000000000	p	Fixed	5.149, UK1, UK10, UK147
gb		94100000000	95000000000	p	Mobile	5.149, UK1, UK10, UK147
gb		94100000000	95000000000	p	Radio Astronomy	5.149, UK1, UK10, UK147
gb		94100000000	95000000000	p	Radiolocation	5.149, UK1, UK10, UK147, UK5.50
gb		95000000000	100000000000	p	Mobile-Satellite	5.149, 5.554, UK1, UK10, UK148
gb		95000000000	100000000000	p	Mobile	5.149, 5.553, 5.554, UK1, UK10, UK148
gb		95000000000	100000000000	p	Radio Astronomy	5.149, 5.554, UK1, UK10, UK148
gb		95000000000	100000000000	p	Radionavigation	5.149, 5.554, UK1, UK10, UK148
gb		95000000000	100000000000	p	Radionavigation-Satellite	5.149, 5.554, UK1, UK10, UK148
gb		95000000000	100000000000	s	Radiolocation	5.149, 5.554, UK1, UK10, UK148
gb		100000000000	102000000000	p	Earth Exploration-Satellite (passive)	5.340, 5.341, UK1, UK10
gb		100000000000	102000000000	p	Space Research (passive)	5.340, 5.341, UK1, UK10
gb		100000000000	102000000000	p	Radio Astronomy	5.340, 5.341, UK1, UK10
gb		102000000000	105000000000	p	Fixed	5.149, 5.341, UK1, UK10
gb		102000000000	105000000000	p	Fixed-Satellite	5.149, 5.341, UK1, UK10
gb		102000000000	105000000000	p	Radio Astronomy	5.149, 5.341, UK1, UK10
gb		105000000000	109500000000	p	Fixed	5.149, 5.341, UK1, UK10
gb		105000000000	109500000000	p	Mobile	5.149, 5.341, UK1, UK10
gb		105000000000	109500000000	p	Radio Astronomy	5.149, 5.341, UK1, UK10
gb		105000000000	109500000000	p	Space Research (passive)	5.149, 5.341, 5.562B, UK1, UK10
gb		109500000000	111800000000	p	Earth Exploration-Satellite (passive)	5.340, 5.341, UK1, UK10
gb		109500000000	111800000000	p	Radio Astronomy	5.340, 5.341, UK1, UK10
gb		109500000000	111800000000	p	Space Research (passive)	5.340, 5.341, UK1, UK10
gb		111800000000	114250000000	p	Fixed	5.149, 5.341, UK1, UK10
gb		111800000000	114250000000	p	Mobile	5.149, 5.341, UK1, UK10
gb		111800000000	114250000000	p	Radio Astronomy	5.149, 5.341, UK1, UK10
gb		111800000000	114250000000	p	Space Research (passive)	5.149, 5.341, 5.562B, UK1, UK10
gb		114250000000	116000000000	p	Earth Exploration-Satellite (passive)	5.340, 5.341, UK1, UK10
gb		114250000000	116000000000	p	Radio Astronomy	5.340, 5.341, UK1, UK10
gb		114250000000	116000000000	p	Space Research (passive)	5.340, 5.341, UK1, UK10
gb		116000000000	119980000000	p	Earth Exploration-Satellite (passive)	5.341, UK1
gb		116000000000	119980000000	p	Inter-Satellite	5.341, 5.562C, UK1
gb		119980000000	122250000000	p	Earth Exploration-Satellite (passive)	5.138, 5.341, UK1, UK11, UK6, EU1
gb		119980000000	122250000000	p	Inter-Satellite	5.138, 5.341, 5.562C, UK1, UK11, UK6, EU1
gb		119980000000	122250000000	p	Space Research (passive)	5.138, 5.341, UK1, UK11, UK6, EU1
gb		122250000000	123000000000	p	Fixed	5.138, UK1, UK11, UK6, UK7, EU1
gb		122250000000	123000000000	p	Inter-Satellite	5.138, UK1, UK11, UK6, UK7, EU1
